Local time,Open,High,Low,Close,Volume
30.11.2017 21:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
30.11.2017 22:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
30.11.2017 23:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 00:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 01:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 02:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 03:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 04:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 05:00:00.000 GMT-0800,31.937,31.937,31.937,31.937,0
01.12.2017 06:00:00.000 GMT-0800,32.297,32.558,32.067,32.488,16.3852
01.12.2017 07:00:00.000 GMT-0800,32.487,32.578,31.968,32.058,25.3189
01.12.2017 08:00:00.000 GMT-0800,32.057,36.128,32.027,33.558,73.8558
01.12.2017 09:00:00.000 GMT-0800,33.558,34.208,33.277,33.687,45.8576
01.12.2017 10:00:00.000 GMT-0800,33.688,34.048,33.177,33.498,25.1213
01.12.2017 11:00:00.000 GMT-0800,33.498,33.617,32.967,33.398,19.1908
01.12.2017 12:00:00.000 GMT-0800,33.407,33.728,32.707,32.828,23.1601
01.12.2017 13:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 14:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 15:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 16:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 17:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 18:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 19:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 20:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 21:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 22:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
01.12.2017 23:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 00:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 01:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 02:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 03:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 04:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 05:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 06:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 07:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 08:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 09:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 10:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 11:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 12:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 13:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 14:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 15:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 16:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 17:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 18:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 19:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 20:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 21:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 22:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
02.12.2017 23:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 00:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 01:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 02:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 03:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 04:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 05:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 06:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 07:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 08:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 09:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 10:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 11:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 12:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 13:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 14:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 15:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 16:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 17:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 18:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 19:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 20:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 21:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 22:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
03.12.2017 23:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 00:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 01:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 02:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 03:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 04:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 05:00:00.000 GMT-0800,32.828,32.828,32.828,32.828,0
04.12.2017 06:00:00.000 GMT-0800,31.358,31.608,31.337,31.567,13.7237
04.12.2017 07:00:00.000 GMT-0800,31.558,32.268,31.497,31.958,33.9845
04.12.2017 08:00:00.000 GMT-0800,31.957,32.048,31.358,31.408,29.2981
04.12.2017 09:00:00.000 GMT-0800,31.417,31.428,31.157,31.198,19.7178
04.12.2017 10:00:00.000 GMT-0800,31.198,31.268,31.127,31.208,14.1696
04.12.2017 11:00:00.000 GMT-0800,31.207,31.798,31.207,31.557,24.6739
04.12.2017 12:00:00.000 GMT-0800,31.558,32.577,31.547,32.577,25.7908
04.12.2017 13:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 14:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 15:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 16:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 17:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 18:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 19:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 20:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 21:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 22:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
04.12.2017 23:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 00:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 01:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 02:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 03:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 04:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 05:00:00.000 GMT-0800,32.577,32.577,32.577,32.577,0
05.12.2017 06:00:00.000 GMT-0800,32.258,32.608,31.988,32.278,17.1122
05.12.2017 07:00:00.000 GMT-0800,32.247,32.278,31.848,31.917,27.3175
05.12.2017 08:00:00.000 GMT-0800,31.927,31.928,31.607,31.888,17.4498
05.12.2017 09:00:00.000 GMT-0800,31.887,32.208,31.817,32.177,18.2365
05.12.2017 10:00:00.000 GMT-0800,32.178,32.368,31.797,31.797,17.684
05.12.2017 11:00:00.000 GMT-0800,31.798,32.667,31.728,32.498,21.0984
05.12.2017 12:00:00.000 GMT-0800,32.508,32.778,32.377,32.427,24.0455
05.12.2017 13:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 14:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 15:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 16:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 17:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 18:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 19:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 20:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 21:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 22:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
05.12.2017 23:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 00:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 01:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 02:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 03:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 04:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 05:00:00.000 GMT-0800,32.427,32.427,32.427,32.427,0
06.12.2017 06:00:00.000 GMT-0800,32.848,32.857,32.337,32.748,15.8573
06.12.2017 07:00:00.000 GMT-0800,32.738,32.828,32.357,32.358,29.4715
06.12.2017 08:00:00.000 GMT-0800,32.357,32.658,32.257,32.578,22.9959
06.12.2017 09:00:00.000 GMT-0800,32.588,32.988,32.557,32.768,19.9865
06.12.2017 10:00:00.000 GMT-0800,32.748,32.908,32.577,32.587,16.2473
06.12.2017 11:00:00.000 GMT-0800,32.588,32.637,32.427,32.497,13.9066
06.12.2017 12:00:00.000 GMT-0800,32.498,32.507,32.237,32.407,15.5467
06.12.2017 13:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 14:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 15:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 16:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 17:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 18:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 19:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 20:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 21:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 22:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
06.12.2017 23:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 00:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 01:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 02:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 03:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 04:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 05:00:00.000 GMT-0800,32.407,32.407,32.407,32.407,0
07.12.2017 06:00:00.000 GMT-0800,32.368,32.478,31.917,31.928,15.0135
07.12.2017 07:00:00.000 GMT-0800,31.927,32.058,31.427,31.558,20.2605
07.12.2017 08:00:00.000 GMT-0800,31.557,31.638,31.247,31.338,17.4889
07.12.2017 09:00:00.000 GMT-0800,31.328,31.508,31.307,31.358,13.5265
07.12.2017 10:00:00.000 GMT-0800,31.358,31.487,31.317,31.417,14.3029
07.12.2017 11:00:00.000 GMT-0800,31.417,31.648,31.367,31.468,15.1882
07.12.2017 12:00:00.000 GMT-0800,31.467,31.508,31.307,31.347,18.1574
07.12.2017 13:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 14:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 15:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 16:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 17:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 18:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 19:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 20:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 21:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 22:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
07.12.2017 23:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 00:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 01:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 02:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 03:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 04:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 05:00:00.000 GMT-0800,31.347,31.347,31.347,31.347,0
08.12.2017 06:00:00.000 GMT-0800,30.827,30.908,30.667,30.738,10.9251
08.12.2017 07:00:00.000 GMT-0800,30.748,30.928,30.568,30.568,16.8872
08.12.2017 08:00:00.000 GMT-0800,30.577,30.768,30.527,30.608,14.662
08.12.2017 09:00:00.000 GMT-0800,30.607,30.608,30.397,30.467,11.0782
08.12.2017 10:00:00.000 GMT-0800,30.468,30.478,30.337,30.338,11.1548
08.12.2017 11:00:00.000 GMT-0800,30.338,30.498,30.287,30.388,11.1257
08.12.2017 12:00:00.000 GMT-0800,30.388,30.538,30.307,30.338,16.4919
08.12.2017 13:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 14:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 15:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 16:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 17:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 18:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 19:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 20:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 21:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 22:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
08.12.2017 23:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 00:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 01:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 02:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 03:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 04:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 05:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 06:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 07:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 08:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 09:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 10:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 11:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 12:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 13:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 14:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 15:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 16:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 17:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 18:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 19:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 20:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 21:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 22:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
09.12.2017 23:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 00:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 01:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 02:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 03:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 04:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 05:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 06:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 07:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 08:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 09:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 10:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 11:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 12:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 13:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 14:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 15:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 16:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 17:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 18:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 19:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 20:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 21:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 22:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
10.12.2017 23:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 00:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 01:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 02:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 03:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 04:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 05:00:00.000 GMT-0800,30.338,30.338,30.338,30.338,0
11.12.2017 06:00:00.000 GMT-0800,30.228,30.248,29.927,29.928,12.202
11.12.2017 07:00:00.000 GMT-0800,29.927,30.108,29.918,30.077,16.6057
11.12.2017 08:00:00.000 GMT-0800,30.078,30.108,29.917,29.958,13.1829
11.12.2017 09:00:00.000 GMT-0800,29.957,29.958,29.667,29.687,12.5577
11.12.2017 10:00:00.000 GMT-0800,29.688,29.708,29.527,29.548,13.2713
11.12.2017 11:00:00.000 GMT-0800,29.547,29.588,29.408,29.438,12.9453
11.12.2017 12:00:00.000 GMT-0800,29.438,29.518,29.277,29.287,17.1465
11.12.2017 13:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 14:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 15:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 16:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 17:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 18:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 19:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 20:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 21:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 22:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
11.12.2017 23:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 00:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 01:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 02:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 03:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 04:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 05:00:00.000 GMT-0800,29.287,29.287,29.287,29.287,0
12.12.2017 06:00:00.000 GMT-0800,29.158,29.238,29.057,29.127,11.9808
12.12.2017 07:00:00.000 GMT-0800,29.127,29.358,29.088,29.158,20.092
12.12.2017 08:00:00.000 GMT-0800,29.157,29.268,29.107,29.178,16.3601
12.12.2017 09:00:00.000 GMT-0800,29.178,29.288,29.097,29.188,16.0481
12.12.2017 10:00:00.000 GMT-0800,29.178,29.328,29.137,29.308,15.4278
12.12.2017 11:00:00.000 GMT-0800,29.308,29.328,29.137,29.188,11.0051
12.12.2017 12:00:00.000 GMT-0800,29.187,29.448,29.157,29.357,15.1064
12.12.2017 13:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 14:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 15:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 16:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 17:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 18:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 19:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 20:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 21:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 22:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
12.12.2017 23:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 00:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 01:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 02:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 03:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 04:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 05:00:00.000 GMT-0800,29.357,29.357,29.357,29.357,0
13.12.2017 06:00:00.000 GMT-0800,29.138,29.187,29.038,29.118,9.4676
13.12.2017 07:00:00.000 GMT-0800,29.118,29.268,29.077,29.197,17.1784
13.12.2017 08:00:00.000 GMT-0800,29.187,29.288,29.108,29.138,14.7789
13.12.2017 09:00:00.000 GMT-0800,29.137,29.258,29.117,29.217,15.6632
13.12.2017 10:00:00.000 GMT-0800,29.218,29.338,29.147,29.168,12.9488
13.12.2017 11:00:00.000 GMT-0800,29.158,29.217,29.017,29.137,19.2316
13.12.2017 12:00:00.000 GMT-0800,29.138,29.428,29.127,29.298,18.5473
13.12.2017 13:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 14:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 15:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 16:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 17:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 18:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 19:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 20:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 21:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 22:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
13.12.2017 23:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 00:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 01:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 02:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 03:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 04:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 05:00:00.000 GMT-0800,29.298,29.298,29.298,29.298,0
14.12.2017 06:00:00.000 GMT-0800,29.137,29.218,29.047,29.048,10.1074
14.12.2017 07:00:00.000 GMT-0800,29.047,29.118,28.977,29.047,18.0153
14.12.2017 08:00:00.000 GMT-0800,29.038,29.158,29.007,29.077,18.521
14.12.2017 09:00:00.000 GMT-0800,29.077,29.168,28.987,29.137,17.6704
14.12.2017 10:00:00.000 GMT-0800,29.138,29.278,29.047,29.187,18.6687
14.12.2017 11:00:00.000 GMT-0800,29.188,29.628,29.047,29.238,20.3759
14.12.2017 12:00:00.000 GMT-0800,29.237,29.318,28.997,29.137,22.6592
14.12.2017 13:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 14:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 15:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 16:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 17:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 18:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 19:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 20:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 21:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 22:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
14.12.2017 23:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
15.12.2017 00:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
15.12.2017 01:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
15.12.2017 02:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
15.12.2017 03:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
15.12.2017 04:00:00.000 GMT-0800,29.137,29.137,29.137,29.137,0
